nickname,player_details,final_score,show_info,full_name,occupation,hometown,archive_info,date,city,state,answer_number,dt_indx,favorite_count,retweet_count,text,game_info_flg,year,month,value,games_played,gross_winnings,job,state_id
Jared,"Jared Hall, a consultant from Washington, D.C.",7600,"J! Archive - Show #6941, aired 2014-11-17",Jared Hall,a consultant,"Washington, D.C.",J! Archive - Show #6941,2014-11-17,Washington,D.C.,answer2,2,16.0,4.0,"11/17/14:
""@JCSweaters was made about me""
""Jeopardy got me free donuts""
""I took beekeeping to conquer fear""
#Jeopardy http://t.co/9xVtb63Wyx",True,2014.0,11.0,"""Jeopardy got me free donuts""",2,24400,consultant,
Julia,"Julia Collins, a 20-time Jeopardy! champion from Kenilworth, Illinois",16500,"J! Archive - Show #6941, aired 2014-11-17",Julia Collins,a 20-time Jeopardy! champion,"Kenilworth, Illinois",J! Archive - Show #6941,2014-11-17,Kenilworth,Illinois,answer1,3,16.0,4.0,"11/17/14:
""@JCSweaters was made about me""
""Jeopardy got me free donuts""
""I took beekeeping to conquer fear""
#Jeopardy http://t.co/9xVtb63Wyx",True,2014.0,11.0,"""@JCSweaters was made about me""",25,340193,20-time jeopardy! champion,IL
Jared,"Jared Hall, a consultant from Washington, D.C.",16800,"J! Archive - Show #6940, aired 2014-11-14",Jared Hall,a consultant,"Washington, D.C.",J! Archive - Show #6940,2014-11-14,Washington,D.C.,answer3,1,7.0,1.0,"11/14/14
""A blog was about my hotness.""
""I could win marital fights.""
""My trivia team was Alex's Mustache.""
#Jeopardy http://t.co/DYSXfMwDWV",True,2014.0,11.0,"""My trivia team was Alex's Mustache.""",2,24400,consultant,
Sandie,"Sandie Baker, a data and translation coordinator from Eastpointe, Michigan",15500,"J! Archive - Show #6940, aired 2014-11-14",Sandie Baker,a data and translation coordinator,"Eastpointe, Michigan",J! Archive - Show #6940,2014-11-14,Eastpointe,Michigan,answer2,2,7.0,1.0,"11/14/14
""A blog was about my hotness.""
""I could win marital fights.""
""My trivia team was Alex's Mustache.""
#Jeopardy http://t.co/DYSXfMwDWV",True,2014.0,11.0,"""I could win marital fights.""",9,121299,data translation coordinator,MI
Mark,"Mark Japinga, a graduate student in public affairs from Madison, Wisconsin",15003,"J! Archive - Show #6940, aired 2014-11-14",Mark Japinga,a graduate student in public affairs,"Madison, Wisconsin",J! Archive - Show #6940,2014-11-14,Madison,Wisconsin,answer1,3,7.0,1.0,"11/14/14
""A blog was about my hotness.""
""I could win marital fights.""
""My trivia team was Alex's Mustache.""
#Jeopardy http://t.co/DYSXfMwDWV",True,2014.0,11.0,"""A blog was about my hotness.""",2,20803,graduate student public affairs,WI
Drew,"Drew Horwood, a law student originally from Maple Grove, Minnesota",4200,"J! Archive - Show #6939, aired 2014-11-13",Drew Horwood,a law student originally,"Maple Grove, Minnesota",J! Archive - Show #6939,2014-11-13,Maple Grove,Minnesota,answer3,1,6.0,4.0,"11/13/14:
""I helped the bone marrow registry""
""I bought a betta fish""
""I proposed on a cruise after losing""
#Jeopardy http://t.co/7uLwn2BAug",True,2014.0,11.0,"""I proposed on a cruise after losing""",1,4200,law student originally,MN
Terry,"Terry O'Shea, a junior at Princeton University from Bridgewater, New Jersey",8800,"J! Archive - Show #6939, aired 2014-11-13",Terry O'Shea,a junior at Princeton University,"Bridgewater, New Jersey",J! Archive - Show #6939,2014-11-13,Bridgewater,New Jersey,answer2,2,6.0,4.0,"11/13/14:
""I helped the bone marrow registry""
""I bought a betta fish""
""I proposed on a cruise after losing""
#Jeopardy http://t.co/7uLwn2BAug",True,2014.0,11.0,"""I bought a betta fish""",6,82865,junior princeton university,NJ
Sarah,"Sarah McNitt, a study-abroad advisor originally from Ann Arbor, Michigan",9600,"J! Archive - Show #6939, aired 2014-11-13",Sarah McNitt,a study-abroad advisor originally,"Ann Arbor, Michigan",J! Archive - Show #6939,2014-11-13,Ann Arbor,Michigan,answer1,3,6.0,4.0,"11/13/14:
""I helped the bone marrow registry""
""I bought a betta fish""
""I proposed on a cruise after losing""
#Jeopardy http://t.co/7uLwn2BAug",True,2014.0,11.0,"""I helped the bone marrow registry""",1,9600,study-abroad advisor originally,MI
Julia,"Julia Collins, a 20-time Jeopardy! champion from Kenilworth, Illinois",16206,"J! Archive - Show #6938, aired 2014-11-12",Julia Collins,a 20-time Jeopardy! champion,"Kenilworth, Illinois",J! Archive - Show #6938,2014-11-12,Kenilworth,Illinois,answer3,1,6.0,3.0,"11/12/14:
""I went skydiving.""
""I reminded people of Brendon Fraser.""
""I got a note from John Irving.""
#Jeopardy http://t.co/wDPQdbsYSV",True,2014.0,11.0,"""I got a note from John Irving.""",25,340193,20-time jeopardy! champion,IL
Joshua,"Joshua Brakhage, a TV news producer originally from South Coffeyville, Oklahoma",5600,"J! Archive - Show #6938, aired 2014-11-12",Joshua Brakhage,a TV news producer originally,"South Coffeyville, Oklahoma",J! Archive - Show #6938,2014-11-12,South Coffeyville,Oklahoma,answer2,2,6.0,3.0,"11/12/14:
""I went skydiving.""
""I reminded people of Brendon Fraser.""
""I got a note from John Irving.""
#Jeopardy http://t.co/wDPQdbsYSV",True,2014.0,11.0,"""I reminded people of Brendon Fraser.""",2,8194,tv news producer originally,OK
Jim,"Jim Coury, a senior from Georgetown University from Olmsted Falls, Ohio",13400,"J! Archive - Show #6938, aired 2014-11-12",Jim Coury,a senior,Georgetown University,J! Archive - Show #6938,2014-11-12,Georgetown University,,answer1,3,6.0,3.0,"11/12/14:
""I went skydiving.""
""I reminded people of Brendon Fraser.""
""I got a note from John Irving.""
#Jeopardy http://t.co/wDPQdbsYSV",True,2014.0,11.0,"""I went skydiving.""",1,13400,senior,
Arthur,"Arthur Chu, a compliance analyst, voiceover artist, and blogger from Broadview Heights, Ohio",21000,"J! Archive - Show #6937, aired 2014-11-11",Arthur Chu,a compliance analyst,"Broadview Heights, Ohio",J! Archive - Show #6937,2014-11-11,Broadview Heights,Ohio,answer3,1,7.0,4.0,"11/11/14:
""I knocked items off my bucket list.""
""I bought a big-kitchen house.""
""I was animated in Taiwan.""
#Jeopardy http://t.co/20B6a4DEgC",True,2014.0,11.0,"""I was animated in Taiwan.""",12,208919,compliance analyst,OH
Andrew,"Andrew Moore, a test prep instructor from Dacula, Georgia",1,"J! Archive - Show #6937, aired 2014-11-11",Andrew Moore,a test prep instructor,"Dacula, Georgia",J! Archive - Show #6937,2014-11-11,Dacula,Georgia,answer2,2,7.0,4.0,"11/11/14:
""I knocked items off my bucket list.""
""I bought a big-kitchen house.""
""I was animated in Taiwan.""
#Jeopardy http://t.co/20B6a4DEgC",True,2014.0,11.0,"""I bought a big-kitchen house.""",1,1,test prep instructor,GA
Rani,"Rani Peffer, a corporate finance manager from Crittenden, Kentucky",7599,"J! Archive - Show #6937, aired 2014-11-11",Rani Peffer,a corporate finance manager,"Crittenden, Kentucky",J! Archive - Show #6937,2014-11-11,Crittenden,Kentucky,answer1,3,7.0,4.0,"11/11/14:
""I knocked items off my bucket list.""
""I bought a big-kitchen house.""
""I was animated in Taiwan.""
#Jeopardy http://t.co/20B6a4DEgC",True,2014.0,11.0,"""I knocked items off my bucket list.""",1,7599,corporate finance manager,KY
Charles,"Charles Brower, a senior managing editor from Durham, North Carolina (whose 1-day cash winnings total $20,400)",7500,"J! Archive - Show #6935, aired 2014-11-07",Charles Brower,a senior managing editor,"Durham, North Carolina",J! Archive - Show #6935,2014-11-07,Durham,North Carolina,answer3,1,2.0,7.0,"11/7/14:
""I saw all @MLB teams in person""
""I fought medieval style""
""I say alphabet backwards sans vowels""
#Jeopardy http://t.co/kqcZ89wCYJ",True,2014.0,11.0,"""I say alphabet backwards sans vowels""",2,27900,senior managing editor,NC
Cyle,"Cyle Anderson, a school service assistant from Detroit, Michigan",1200,"J! Archive - Show #6935, aired 2014-11-07",Cyle Anderson,a school service assistant,"Detroit, Michigan",J! Archive - Show #6935,2014-11-07,Detroit,Michigan,answer2,2,2.0,7.0,"11/7/14:
""I saw all @MLB teams in person""
""I fought medieval style""
""I say alphabet backwards sans vowels""
#Jeopardy http://t.co/kqcZ89wCYJ",True,2014.0,11.0,"""I fought medieval style""",1,1200,school service assistant,MI
Jennifer,"Jennifer Healy, a training system manager from Hilliard, Ohio",17001,"J! Archive - Show #6935, aired 2014-11-07",Jennifer Healy,a training system manager,"Hilliard, Ohio",J! Archive - Show #6935,2014-11-07,Hilliard,Ohio,answer1,3,2.0,7.0,"11/7/14:
""I saw all @MLB teams in person""
""I fought medieval style""
""I say alphabet backwards sans vowels""
#Jeopardy http://t.co/kqcZ89wCYJ",True,2014.0,11.0,"""I saw all @MLB teams in person""",2,22201,training system manager,OH
Hillary,"Hillary Huttenhower, a materials engineer from Manchester, Connecticut (whose 1-day cash winnings total $19,801)",5800,"J! Archive - Show #6934, aired 2014-11-06",Hillary Huttenhower,a materials engineer,"Manchester, Connecticut",J! Archive - Show #6934,2014-11-06,Manchester,Connecticut,answer3,1,6.0,3.0,"11/6/14:
""My cabbie asked me out.""
""I'm a pop-up chorus member.""
""I use to train obstacle course llamas.""
#Jeopardy http://t.co/LtlrXlNL0O",True,2014.0,11.0,"""I use to train obstacle course llamas.""",2,25601,materials engineer,CT
Charles,"Charles Brower, a senior managing editor from Durham, North Carolina",20400,"J! Archive - Show #6934, aired 2014-11-06",Charles Brower,a senior managing editor,"Durham, North Carolina",J! Archive - Show #6934,2014-11-06,Durham,North Carolina,answer2,2,6.0,3.0,"11/6/14:
""My cabbie asked me out.""
""I'm a pop-up chorus member.""
""I use to train obstacle course llamas.""
#Jeopardy http://t.co/LtlrXlNL0O",True,2014.0,11.0,"""I'm a pop-up chorus member.""",2,27900,senior managing editor,NC
ché,"Che Smith, a consultant and Ph.D. candidate from Washington, D.C.",200,"J! Archive - Show #6934, aired 2014-11-06",Che Smith,a consultant and Ph.D. candidate,"Washington, D.C.",J! Archive - Show #6934,2014-11-06,Washington,D.C.,answer1,3,6.0,3.0,"11/6/14:
""My cabbie asked me out.""
""I'm a pop-up chorus member.""
""I use to train obstacle course llamas.""
#Jeopardy http://t.co/LtlrXlNL0O",True,2014.0,11.0,"""My cabbie asked me out.""",1,200,consultant ph.d. candidate,
Caitlin,"Caitlin Malcuit, a writer and editor from North Reading, Massachusetts (whose 1-day cash winnings total $12,200)",2800,"J! Archive - Show #6933, aired 2014-11-05",Caitlin Malcuit,a writer and editor,"North Reading, Massachusetts",J! Archive - Show #6933,2014-11-05,North Reading,Massachusetts,answer3,1,5.0,4.0,"11/5/14:
""I'm a competitive ballroom dancer.""
""I rode Kazakh horses.""
""I want to own miniature animals.""
#Jeopardy http://t.co/XOeNXYtT3u",True,2014.0,11.0,"""I want to own miniature animals.""",2,12600,writer editor,MA
Aric,"Aric Wiest, a curator from Kansas City, Missouri",16201,"J! Archive - Show #6933, aired 2014-11-05",Aric Wiest,a curator,"Kansas City, Missouri",J! Archive - Show #6933,2014-11-05,Kansas City,Missouri,answer2,2,5.0,4.0,"11/5/14:
""I'm a competitive ballroom dancer.""
""I rode Kazakh horses.""
""I want to own miniature animals.""
#Jeopardy http://t.co/XOeNXYtT3u",True,2014.0,11.0,"""I rode Kazakh horses.""",1,16201,curator,MO
Hillary,"Hillary Huttenhower, a materials engineer from Manchester, Connecticut",19801,"J! Archive - Show #6933, aired 2014-11-05",Hillary Huttenhower,a materials engineer,"Manchester, Connecticut",J! Archive - Show #6933,2014-11-05,Manchester,Connecticut,answer1,3,5.0,4.0,"11/5/14:
""I'm a competitive ballroom dancer.""
""I rode Kazakh horses.""
""I want to own miniature animals.""
#Jeopardy http://t.co/XOeNXYtT3u",True,2014.0,11.0,"""I'm a competitive ballroom dancer.""",2,25601,materials engineer,CT
Casey,"Casey LaPlante, a high school media specialist from Enfield, Connecticut (whose 1-day cash winnings total $5,000)",6600,"J! Archive - Show #6932, aired 2014-11-04",Casey LaPlante,a high school media specialist,"Enfield, Connecticut",J! Archive - Show #6932,2014-11-04,Enfield,Connecticut,answer3,1,3.0,0.0,"11/4/14:
""My twin and I switched classes""
""I won a young author's award""
""I was a Cherry Blossom Princess""
#Jeopardy http://t.co/M13RkCuSJF",True,2014.0,11.0,"""I was a Cherry Blossom Princess""",2,13600,high school media specialist,CT
Jason,"Jason Newell, a quality analyst from Chicago, Illinois",12200,"J! Archive - Show #6932, aired 2014-11-04",Jason Newell,a quality analyst,"Chicago, Illinois",J! Archive - Show #6932,2014-11-04,Chicago,Illinois,answer2,2,3.0,0.0,"11/4/14:
""My twin and I switched classes""
""I won a young author's award""
""I was a Cherry Blossom Princess""
#Jeopardy http://t.co/M13RkCuSJF",True,2014.0,11.0,"""I won a young author's award""",1,12200,quality analyst,IL
Caitlin,"Caitlin Malcuit, a writer and editor from North Reading, Massachusetts",9800,"J! Archive - Show #6932, aired 2014-11-04",Caitlin Malcuit,a writer and editor,"North Reading, Massachusetts",J! Archive - Show #6932,2014-11-04,North Reading,Massachusetts,answer1,3,3.0,0.0,"11/4/14:
""My twin and I switched classes""
""I won a young author's award""
""I was a Cherry Blossom Princess""
#Jeopardy http://t.co/M13RkCuSJF",True,2014.0,11.0,"""My twin and I switched classes""",2,12600,writer editor,MA
Ryan,"Ryan Alley, a patent attorney from Alexandria, Virginia (whose 3-day cash winnings total $56,800)",5000,"J! Archive - Show #6931, aired 2014-11-03",Ryan Alley,a patent attorney,"Alexandria, Virginia",J! Archive - Show #6931,2014-11-03,Alexandria,Virginia,answer3,1,6.0,7.0,"11/3/14:
""My kid thinks taxis are magic.""
""Trebek helped me lose weight.""
""I lost at an Italian contest.""
#Jeopardy http://t.co/Adgl1Y33NH",True,2014.0,11.0,"""I lost at an Italian contest.""",4,48600,patent attorney,VA
Conor,"Conor Sullivan, a Jesuit volunteer and gym teacher from Hingham, Massachusetts",8600,"J! Archive - Show #6931, aired 2014-11-03",Conor Sullivan,a Jesuit volunteer and gym teacher,"Hingham, Massachusetts",J! Archive - Show #6931,2014-11-03,Hingham,Massachusetts,answer2,2,6.0,7.0,"11/3/14:
""My kid thinks taxis are magic.""
""Trebek helped me lose weight.""
""I lost at an Italian contest.""
#Jeopardy http://t.co/Adgl1Y33NH",True,2014.0,11.0,"""Trebek helped me lose weight.""",1,8600,jesuit volunteer gym teacher,MA
Casey,"Casey LaPlante, a high school media specialist from Enfield, Connecticut",7000,"J! Archive - Show #6931, aired 2014-11-03",Casey LaPlante,a high school media specialist,"Enfield, Connecticut",J! Archive - Show #6931,2014-11-03,Enfield,Connecticut,answer1,3,6.0,7.0,"11/3/14:
""My kid thinks taxis are magic.""
""Trebek helped me lose weight.""
""I lost at an Italian contest.""
#Jeopardy http://t.co/Adgl1Y33NH",True,2014.0,11.0,"""My kid thinks taxis are magic.""",2,13600,high school media specialist,CT
Ryan,"Ryan Alley, a patent attorney from Alexandria, Virginia (whose 2-day cash winnings total $39,800)",17000,"J! Archive - Show #6930, aired 2014-10-31",Ryan Alley,a patent attorney,"Alexandria, Virginia",J! Archive - Show #6930,2014-10-31,Alexandria,Virginia,answer3,1,6.0,2.0,"10/31/14:
""I'm wearing my lucky USA boots.""
""I work against elephant poaching.""
""I used to detassel corn.""
#Jeopardy http://t.co/wIfeYfTAag",True,2014.0,10.0,"""I used to detassel corn.""",4,48600,patent attorney,VA
Allison,"Allison Solomon, a management consultant originally from Brooksville, Florida (whose 1-day cash winnings total $20,200)",2000,"J! Archive - Show #6930, aired 2014-10-31",Allison Solomon,a management consultant originally,"Brooksville, Florida",J! Archive - Show #6930,2014-10-31,Brooksville,Florida,answer2,2,6.0,2.0,"10/31/14:
""I'm wearing my lucky USA boots.""
""I work against elephant poaching.""
""I used to detassel corn.""
#Jeopardy http://t.co/wIfeYfTAag",True,2014.0,10.0,"""I work against elephant poaching.""",2,22200,management consultant originally,FL
Tyler,"Tyler Johnson, a blogger from Buffalo, New York",7700,"J! Archive - Show #6930, aired 2014-10-31",Tyler Johnson,a blogger,"Buffalo, New York",J! Archive - Show #6930,2014-10-31,Buffalo,New York,answer1,3,6.0,2.0,"10/31/14:
""I'm wearing my lucky USA boots.""
""I work against elephant poaching.""
""I used to detassel corn.""
#Jeopardy http://t.co/wIfeYfTAag",True,2014.0,10.0,"""I'm wearing my lucky USA boots.""",2,17699,blogger,NY
Ryan,"Ryan Alley, a patent attorney from Alexandria, Virginia (whose 1-day cash winnings total $19,600)",20200,"J! Archive - Show #6929, aired 2014-10-30",Ryan Alley,a patent attorney,"Alexandria, Virginia",J! Archive - Show #6929,2014-10-30,Alexandria,Virginia,answer3,1,7.0,6.0,"10/30/14:
""I wanted to be a mermaid""
""I make up good things happening""
""My partner found my key in ocean""
#Jeopardy http://t.co/mk0uijWdps",True,2014.0,10.0,"""My partner found my key in ocean""",4,48600,patent attorney,VA
Eileen,"Eileen Dreyer, an author from St. Louis, Missouri",12600,"J! Archive - Show #6929, aired 2014-10-30",Eileen Dreyer,an author,"St. Louis, Missouri",J! Archive - Show #6929,2014-10-30,St. Louis,Missouri,answer2,2,7.0,6.0,"10/30/14:
""I wanted to be a mermaid""
""I make up good things happening""
""My partner found my key in ocean""
#Jeopardy http://t.co/mk0uijWdps",True,2014.0,10.0,"""I make up good things happening""",1,12600,author,MO
Allison,"Allison Solomon, a management consultant originally from Brooksville, Florida",20200,"J! Archive - Show #6929, aired 2014-10-30",Allison Solomon,a management consultant originally,"Brooksville, Florida",J! Archive - Show #6929,2014-10-30,Brooksville,Florida,answer1,3,7.0,6.0,"10/30/14:
""I wanted to be a mermaid""
""I make up good things happening""
""My partner found my key in ocean""
#Jeopardy http://t.co/mk0uijWdps",True,2014.0,10.0,"""I wanted to be a mermaid""",2,22200,management consultant originally,FL
Bill,"Bill Albertini, a professor of English from Toledo, Ohio (whose 2-day cash winnings total $38,750)",4800,"J! Archive - Show #6928, aired 2014-10-29",Bill Albertini,a professor of English,"Toledo, Ohio",J! Archive - Show #6928,2014-10-29,Toledo,Ohio,answer3,1,7.0,6.0,"10/29/14
""I helped patent nuclear cancer therapy""
""West Wing helped my major""
""My great grandpa made booze""
#Jeopardy http://t.co/roor07FvKu",True,2014.0,10.0,"""My great grandpa made booze""",3,43550,professor english,OH
